agents,utilities
"('MCTS-ProgressiveHistory-0.6-NST' / 'MCTS-UCB1-0.1-NST' / 'MCTS-UCB1-1.41421356237-NST' / 'MCTS-UCB1-1.41421356237-NST')","1.0;-0.33333333333333326;1.0;-0.33333333333333326"
"('MCTS-ProgressiveHistory-0.6-NST' / 'MCTS-UCB1-0.1-NST' / 'MCTS-UCB1-1.41421356237-NST' / 'MCTS-UCB1-1.41421356237-NST')","-0.33333333333333326;1.0;-0.33333333333333326;1.0"
"('MCTS-ProgressiveHistory-0.6-NST' / 'MCTS-UCB1-0.1-NST' / 'MCTS-UCB1-1.41421356237-NST' / 'MCTS-UCB1-1.41421356237-NST')","-0.33333333333333326;1.0;-0.33333333333333326;1.0"
"('MCTS-ProgressiveHistory-0.6-NST' / 'MCTS-UCB1-0.1-NST' / 'MCTS-UCB1-1.41421356237-NST' / 'MCTS-UCB1-1.41421356237-NST')","-0.33333333333333326;1.0;-0.33333333333333326;1.0"
"('MCTS-ProgressiveHistory-0.6-NST' / 'MCTS-UCB1-1.41421356237-NST' / 'MCTS-UCB1-1.41421356237-NST' / 'MCTS-UCB1-0.1-NST')","-0.33333333333333326;1.0;-0.33333333333333326;1.0"
"('MCTS-ProgressiveHistory-0.6-NST' / 'MCTS-UCB1-1.41421356237-NST' / 'MCTS-UCB1-1.41421356237-NST' / 'MCTS-UCB1-0.1-NST')","1.0;-0.33333333333333326;1.0;-0.33333333333333326"
"('MCTS-ProgressiveHistory-0.6-NST' / 'MCTS-UCB1-1.41421356237-NST' / 'MCTS-UCB1-1.41421356237-NST' / 'MCTS-UCB1-0.1-NST')","1.0;-0.33333333333333326;1.0;-0.33333333333333326"
"('MCTS-UCB1-1.41421356237-NST' / 'MCTS-ProgressiveHistory-0.6-NST' / 'MCTS-UCB1-0.1-NST' / 'MCTS-UCB1-1.41421356237-NST')","-0.33333333333333326;1.0;-0.33333333333333326;1.0"
"('MCTS-UCB1-1.41421356237-NST' / 'MCTS-ProgressiveHistory-0.6-NST' / 'MCTS-UCB1-0.1-NST' / 'MCTS-UCB1-1.41421356237-NST')","-0.33333333333333326;1.0;-0.33333333333333326;1.0"
"('MCTS-UCB1-1.41421356237-NST' / 'MCTS-ProgressiveHistory-0.6-NST' / 'MCTS-UCB1-0.1-NST' / 'MCTS-UCB1-1.41421356237-NST')","1.0;-0.33333333333333326;1.0;-0.33333333333333326"
"('MCTS-UCB1-0.1-NST' / 'MCTS-ProgressiveHistory-0.6-NST' / 'MCTS-UCB1-1.41421356237-NST' / 'MCTS-UCB1-1.41421356237-NST')","-0.33333333333333326;1.0;-0.33333333333333326;1.0"
"('MCTS-UCB1-0.1-NST' / 'MCTS-ProgressiveHistory-0.6-NST' / 'MCTS-UCB1-1.41421356237-NST' / 'MCTS-UCB1-1.41421356237-NST')","-0.33333333333333326;1.0;-0.33333333333333326;1.0"
"('MCTS-UCB1-0.1-NST' / 'MCTS-UCB1-1.41421356237-NST' / 'MCTS-ProgressiveHistory-0.6-NST' / 'MCTS-UCB1-1.41421356237-NST')","-0.33333333333333326;1.0;-0.33333333333333326;1.0"
"('MCTS-UCB1-0.1-NST' / 'MCTS-UCB1-1.41421356237-NST' / 'MCTS-ProgressiveHistory-0.6-NST' / 'MCTS-UCB1-1.41421356237-NST')","-0.33333333333333326;1.0;-0.33333333333333326;1.0"
